days_to_fit_within_outbreak,outbreak,date,train_period,estimated_new_deaths_mean,estimated_new_deaths_lower_bound,estimated_new_deaths_upper_bound,actual_death_rate,actual_inside_confidence_interval
56.0,8.0,2020-04-17,True,0.14899537929218182,0.1477536714005284,0.15013711957828435,0.151114619746821,False
56.0,8.0,2020-04-18,True,0.16001482206034748,0.15858435677455773,0.1613298995790028,0.1623004784710968,False
56.0,8.0,2020-04-19,True,0.17139401759964262,0.1695671194594717,0.1728218008254279,0.1725717701298659,True
56.0,8.0,2020-04-20,True,0.18309191695689925,0.1814446848429375,0.18467996250500468,0.1867123839888561,False
56.0,8.0,2020-04-21,True,0.19495113277631107,0.19322745836096586,0.19651955117871606,0.200290187345996,False
56.0,8.0,2020-04-22,True,0.20695239583845795,0.20543804832322599,0.2082165487690431,0.2183001234052075,False
56.0,8.0,2020-04-23,True,0.2189677994184563,0.217809734564316,0.22000671806201355,0.2365211134026128,False
56.0,8.0,2020-04-24,True,0.23081080219348152,0.22987073156220378,0.23170813239580804,0.2537571850217801,False
56.0,8.0,2020-04-25,True,0.2422979342393048,0.24099566402773706,0.24367620379187113,0.2721188776446479,False
56.0,8.0,2020-04-26,True,0.25344447509759294,0.2510994028296208,0.25596993540971846,0.2935760280276928,False
56.0,8.0,2020-04-27,False,0.26390780385290513,0.26000314457722373,0.26841615445139577,0.312219125901486,False
56.0,8.0,2020-04-28,False,0.27381135535825757,0.2680633192354809,0.28021594390892873,0.3411335154340481,False
56.0,8.0,2020-04-29,False,0.2833714151497989,0.2755242432142227,0.2928035010421184,0.3635052328825998,False
56.0,8.0,2020-04-30,False,0.2929202765221758,0.28232908076573354,0.3053044302712779,0.3816558715672738,False
56.0,8.0,2020-05-01,False,0.30279585650144664,0.28965255211708774,0.3187581380251552,0.4023391575102745,False
56.0,8.0,2020-05-02,False,0.31308129132661244,0.2967930548896352,0.33261828667241317,0.4211933093222614,False
56.0,8.0,2020-05-03,False,0.32381059900030285,0.30510610272466265,0.3481747840906074,0.4398364071960545,False
56.0,8.0,2020-05-04,False,0.33495707490001525,0.31281341963120696,0.3606154527910576,0.4591126668844293,False
56.0,8.0,2020-05-05,False,0.34658567782163885,0.3214609368800648,0.3787510711452344,0.4724794163033752,False
56.0,8.0,2020-05-06,False,0.35871396543056844,0.32909445273431315,0.3969366881461508,0.4831728158385321,False
56.0,8.0,2020-05-07,False,0.37137116434570966,0.337602196443346,0.4073644185099197,0.49555464687924,False
56.0,8.0,2020-05-08,False,0.384573306895292,0.34689300996572764,0.43248555606103173,0.5084289371090669,False
56.0,8.0,2020-05-09,False,0.3983290233107611,0.3555474769965456,0.45155115428686626,0.5232027127826387,False
56.0,8.0,2020-05-10,False,0.41267112020648244,0.36476214401929924,0.4720847311814725,0.5308006545576187,False
56.0,8.0,2020-05-11,False,0.42764080635828117,0.3751068865482452,0.4946859100988398,0.5383282450198671,False
56.0,8.0,2020-05-12,False,0.44324075337226754,0.3837833146883773,0.5194845986099316,0.5468407538603537,False
56.0,8.0,2020-05-13,False,0.4592698976136768,0.39325146636965774,0.5434195479387661,0.5553532627008405,False
56.0,8.0,2020-05-14,False,0.47656370346999494,0.40437518250951576,0.5512031831809291,0.5640064741667897,False
56.0,8.0,2020-05-15,False,0.4941858580615771,0.4150341043955071,0.5961045444056505,0.5635140149776706,True
56.0,8.0,2020-05-16,False,0.51270743581089,0.42678217251035017,0.6254824462795587,0.563373312352208,True
56.0,8.0,2020-05-17,False,0.5319073275253601,0.4391771963090276,0.6530962756632873,0.5696345791852934,True
56.0,8.0,2020-05-18,False,0.5519105653391498,0.4478823317847622,0.67957565418878,0.5718858211926947,True
56.0,8.0,2020-05-19,False,0.5727441174225383,0.4614781614246435,0.7216274460371049,0.5690014173707116,True
56.0,8.0,2020-05-20,False,0.5944525831840741,0.4728264958103425,0.7474958796008722,0.5635140149776706,True
56.0,8.0,2020-05-21,False,0.6170577731197858,0.4852461125766553,0.7854524213855789,0.5620366374103134,True
56.0,8.0,2020-05-22,False,0.6405721210824291,0.4970789871313325,0.8200197764887637,0.5730817935091268,True
56.0,8.0,2020-05-23,False,0.6650130999981092,0.5123284458127826,0.8604336109386004,0.5715340646290383,True
56.0,8.0,2020-05-24,False,0.690409353838083,0.5232525261177582,0.9030096825822367,0.5639361228540584,True
56.0,8.0,2020-05-25,False,0.7167669884508855,0.5361459731204954,0.9348107701064584,0.5649913925450278,True
56.0,8.0,2020-05-26,False,0.7441311516512357,0.5515637387322964,0.9811434250313061,0.5578155586464358,True
56.0,8.0,2020-05-27,False,0.772508446285239,0.5682319937461559,1.0405401266032026,0.5618255834721195,False
56.0,8.0,2020-05-28,False,0.801861628984577,0.5807669687673946,1.0922390501125243,0.55858942308648,False
56.0,8.0,2020-05-29,False,0.8322242607715543,0.5946227614900985,1.115058253884089,0.550710076060575,False
56.0,8.0,2020-05-30,False,0.8636119993708992,0.6104059865736114,1.1703504394314403,0.5483884827404424,False
56.0,8.0,2020-05-31,False,0.8959921499978017,0.6263827273138631,1.2306017348398228,0.5443784579147585,False
56.0,8.0,2020-06-01,False,0.9293898207068978,0.6435650322506016,1.3045304561217397,0.5400870278381495,False
56.0,8.0,2020-06-02,False,0.9637799243170757,0.6582754900676991,1.2993346635610903,0.5434638908492517,False
56.0,8.0,2020-06-03,False,0.9990834200505381,0.6761353035684041,1.4218983777523242,0.5388207042089862,False
56.0,8.0,2020-06-04,False,1.0353127540453806,0.692773798873696,1.4912794290684215,0.538750352896255,False
56.0,8.0,2020-06-05,False,1.0722962591314835,0.7089253597614819,1.54939041719207,0.5319966268740506,False
56.0,8.0,2020-06-06,False,1.1100623107645258,0.7223888696050735,1.5749527165666186,0.5303785466812309,False
56.0,8.0,2020-06-07,False,1.1486471004683545,0.7399345908847565,1.6592714326492637,0.52707203498286,False
56.0,8.0,2020-06-08,False,1.1879476687233088,0.7608070293684526,1.7081001222684347,0.5205293628988497,False
56.0,8.0,2020-06-09,False,1.2278267648136727,0.7756343453580274,1.7916504637971102,0.5141273934403018,False
56.0,8.0,2020-06-10,False,1.26828826624183,0.7937325979462653,1.8406307701333644,0.5119465027456317,False
56.0,8.0,2020-06-11,False,1.30924632557551,0.8111310667532361,1.908946948589873,0.5075847213562914,False
56.0,8.0,2020-06-12,False,1.3505931002332243,0.832562629515804,1.9925029382455692,0.5074440187308287,False
56.0,8.0,2020-06-13,False,1.3919799669378492,0.845951517536701,2.0659071749912226,0.5066701542907845,False
56.0,8.0,2020-06-14,False,1.4333818288206914,0.8655559838171637,2.185082386153125,0.506810856916247,False
56.0,8.0,2020-06-15,False,1.474696804980684,0.8826136564833669,2.1781519564173433,0.5060369924762029,False
56.0,8.0,2020-06-16,False,1.5158770560564465,0.9012369872073797,2.2318490364287333,0.5073033161053662,False
56.0,8.0,2020-06-17,False,1.5567938568757982,0.9299883977238155,2.345130143723307,0.5056148845998151,False
56.0,8.0,2020-06-18,False,1.5973777017556707,0.937019013772177,2.4759617740829087,0.5006902927086244,False
56.0,8.0,2020-06-19,False,1.6375476560180318,0.9505743478678422,2.507563154898344,0.5005495900831619,False
56.0,8.0,2020-06-20,False,1.677015316179124,0.9701702071784848,2.5505679185550143,0.4952028903155835,False
56.0,8.0,2020-06-21,False,1.7153107388947508,0.988134782926592,2.6471647018722035,0.4942179719373454,False
56.0,8.0,2020-06-22,False,1.7525356874155278,1.0180528323393265,2.5863520149386487,0.4971727270720597,False
56.0,8.0,2020-06-23,False,1.7886399739904995,1.025063994174601,2.738474156198679,0.4930219996209133,False
56.0,8.0,2020-06-24,False,1.8234867206330292,1.074819562201948,2.723461176346144,0.4901375957989303,False
56.0,8.0,2020-06-25,False,1.8569415276702035,1.0553806666059693,2.784740941092166,0.4907004063007806,False
56.0,8.0,2020-06-26,False,1.8888662184627774,1.0658338232293614,2.894585358640736,0.4833135184639947,False
56.0,8.0,2020-06-27,False,1.9191639838411063,1.0830520443093072,2.9023562422574702,0.4804291146420116,False
56.0,8.0,2020-06-28,False,1.9478231622077282,1.1021175179290794,2.9473745047506643,0.4820471948348314,False
56.0,8.0,2020-06-29,False,1.9746862495315174,1.1103766020894754,2.9888356672876704,0.4786703318237292,False
56.0,8.0,2020-06-30,False,1.9995520754749243,1.137147966632059,3.0744532768690864,0.4785296291982666,False
56.0,8.0,2020-07-01,False,2.0223153626871735,1.138050871887685,3.0623648013771856,0.4775447108200285,False
56.0,8.0,2020-07-02,False,2.0428651445921906,1.1516389740990964,3.1381801752790177,0.4836652750276511,False
56.0,8.0,2020-07-03,False,2.0610961156134646,1.1811425951871082,3.185312013247318,0.4880974077297227,False
56.0,8.0,2020-07-04,False,2.077299229983973,1.1821880071828257,3.2978032221116487,0.4883084616679166,False
56.0,8.0,2020-07-05,False,2.0917439667030533,1.188758346256024,3.125802017423837,0.4902782984243928,False
56.0,8.0,2020-07-06,False,2.1041760130338427,1.205051937499274,3.156507935684927,0.4903486497371241,False
56.0,8.0,2020-07-07,False,2.114422170353248,1.2105034208906287,3.321068141058241,0.494358674562808,False
56.0,8.0,2020-07-08,False,2.1224131011496783,1.2516392647573937,3.256599813417947,0.4992129151412672,False
56.0,8.0,2020-07-09,False,2.1281424694777105,1.2257153377010102,3.2279798005432876,0.4968209705084032,False
56.0,8.0,2020-07-10,False,2.1316519221495054,1.235936559529583,3.2241450569526426,0.49555464687924,False
56.0,8.0,2020-07-11,False,2.133742282309716,1.3303459331488439,3.2004005095725363,0.4980169428248353,False
56.0,8.0,2020-07-12,False,2.134384773935099,1.26200671812698,3.213028421008941,0.5039968044069953,False
56.0,8.0,2020-07-13,False,2.133253608619983,1.286865967866975,3.2154278067249686,0.5119465027456317,False
56.0,8.0,2020-07-14,False,2.1303851444449733,1.2890206128930994,3.1317995294565497,0.5157454736331215,False
56.0,8.0,2020-07-15,False,2.125770983991965,1.2963689091784913,3.0496049284544626,0.5197554984588053,False
56.0,8.0,2020-07-16,False,2.117854880733362,1.290592914439672,3.1833256877606266,0.5210921734007,False
56.0,8.0,2020-07-17,False,2.1126213857768343,1.2909048498582707,3.1180186172937394,0.5257353600409654,False
56.0,8.0,2020-07-18,False,2.1036682106432387,1.3258152764965012,3.0685444026244544,0.5315041676849316,False
56.0,8.0,2020-07-19,False,2.0938289232822647,1.3253360113441397,2.927748842126025,0.524680090349996,False
56.0,8.0,2020-07-20,False,2.0830475817731813,1.3185003606507524,3.0950563392913133,0.515604771007659,False
56.0,8.0,2020-07-21,False,2.0713975012893817,1.3230372030404292,2.8928638584114585,0.5201072550224618,False
56.0,8.0,2020-07-22,False,2.0589480305897863,1.357844295794463,2.925604112592821,0.517504256451404,False
56.0,8.0,2020-07-23,False,2.0458742281126057,1.3460422529246014,2.821719089199147,0.5130017724366011,False
56.0,8.0,2020-07-24,False,2.032288930082367,1.3604759221320832,2.9566377649520277,0.5091324502363799,False
56.0,8.0,2020-07-25,False,2.0183502695073114,1.362052127405439,2.884364507171473,0.5091324502363799,False
63.0,8.0,2020-02-16,True,,,,0.0,False
63.0,8.0,2020-02-17,True,2.9285449596998437e-05,2.5760991550689948e-05,3.348358435983597e-05,0.0,False
63.0,8.0,2020-02-18,True,3.506201283915367e-05,3.1027786119207815e-05,4.075554460905562e-05,0.0,False
63.0,8.0,2020-02-19,True,4.201146886124161e-05,3.6720390468538864e-05,4.843804792437185e-05,0.0,False
63.0,8.0,2020-02-20,True,5.0331154279406975e-05,4.4058022717251966e-05,5.823153723881184e-05,0.0,False
63.0,8.0,2020-02-21,True,6.028821086652622e-05,5.255139682462029e-05,6.989801519138729e-05,0.0,False
63.0,8.0,2020-02-22,True,7.222722516600079e-05,6.33389588947537e-05,8.39721417930335e-05,0.0,False
63.0,8.0,2020-02-23,True,8.652210965836607e-05,7.586955392863022e-05,9.975183984449023e-05,0.0,False
63.0,8.0,2020-02-24,True,0.00010365095417748924,9.099114689799664e-05,0.00012113181053961377,0.0,False
63.0,8.0,2020-02-25,True,0.0001241953384763264,0.00010799595665095226,0.0001454644402093622,0.0,False
63.0,8.0,2020-02-26,True,0.00014882688722551,0.00012997487507920212,0.00017489428423230873,0.0,False
63.0,8.0,2020-02-27,True,0.00017832804499176498,0.0001572181339630876,0.0002081511916775187,0.0,False
63.0,8.0,2020-02-28,True,0.00021368504154392,0.00018594038757823727,0.0002496420883594276,0.0,False
63.0,8.0,2020-02-29,True,0.0002560630246456,0.00022445023953524673,0.00030120807048149815,0.0,False
63.0,8.0,2020-03-01,True,0.000306863165608215,0.00026816915589804205,0.000355000170211803,0.0,False
63.0,8.0,2020-03-02,True,0.00036786247791828,0.0003201751164747415,0.0004284891149960579,0.0,False
63.0,8.0,2020-03-03,True,0.000440992486519645,0.00038677721836474674,0.0005133516459494796,0.0,False
63.0,8.0,2020-03-04,True,0.0005284975649617951,0.00046089986476777954,0.0006226599669084429,0.0,False
63.0,8.0,2020-03-05,True,0.0006334261858376101,0.0005543103934478713,0.0007521685731020121,0.0,False
63.0,8.0,2020-03-06,True,0.0007592115215661,0.0006649348682408565,0.0008871453564308261,0.0,False
63.0,8.0,2020-03-07,True,0.0009100362143114601,0.0007948556020774961,0.0010822710681280374,0.0,False
63.0,8.0,2020-03-08,True,0.0010908386160352348,0.0009495205964174495,0.0012884765234406428,0.0,False
63.0,8.0,2020-03-09,True,0.0013075430219749897,0.0011410365475028725,0.0015421671874811765,0.0,False
63.0,8.0,2020-03-10,True,0.00156612645818167,0.00136944011227264,0.0018860718159996355,0.0,False
63.0,8.0,2020-03-11,True,0.0018735446037254299,0.001630206879042233,0.0022234497715251512,0.0,False
63.0,8.0,2020-03-12,True,0.002235151709620125,0.0019442611115212624,0.002652802805664664,0.0009849183782381,False
63.0,8.0,2020-03-13,True,0.0026538946767298054,0.002303062945271138,0.0032147718905664513,0.0009849183782381,False
63.0,8.0,2020-03-14,True,0.0031300999975862054,0.0027167466061563464,0.0037890600270492065,0.0011490714412778,False
63.0,8.0,2020-03-15,True,0.0036707517174736056,0.0032012378305252133,0.0043590761982839595,0.0012311479727976,False
63.0,8.0,2020-03-16,True,0.00428345999004716,0.003723725838773637,0.005162153858468796,0.001575869405181,False
63.0,8.0,2020-03-17,True,0.004977122247605181,0.004346192144464899,0.005917441268931978,0.0014773775673571,False
63.0,8.0,2020-03-18,True,0.005759844998070375,0.005049632067288773,0.006826251793323686,0.0018291341310136,False
63.0,8.0,2020-03-19,True,0.006640835606676121,0.005819960954344909,0.00789789743804269,0.0026029985710579,False
63.0,8.0,2020-03-20,True,0.007628441256338216,0.006730757751902417,0.008913374674460383,0.003587916949296,False
63.0,8.0,2020-03-21,True,0.008730518908709826,0.007720810215649319,0.010116130389328907,0.004783889265728,False
63.0,8.0,2020-03-22,True,0.00995803801128549,0.008851371745578993,0.011671086984303742,0.0059095102694287,False
63.0,8.0,2020-03-23,True,0.011324595684946372,0.010103922258466657,0.013094147438248046,0.0083014549022927,False
63.0,8.0,2020-03-24,True,0.012828833107606945,0.011490207027749293,0.014741213155226146,0.0116079666006636,True
63.0,8.0,2020-03-25,True,0.014481983049883873,0.013062709211714534,0.016360481229439457,0.0141406138589902,True
63.0,8.0,2020-03-26,True,0.016308128504357665,0.014803199148037969,0.018415467723793152,0.016954666368242,True
63.0,8.0,2020-03-27,True,0.018328647147885596,0.016770930276887804,0.020574658718910545,0.0196280162520312,True
63.0,8.0,2020-03-28,True,0.02055933131173473,0.01891517768208711,0.022885263503426945,0.0233566358267898,False
63.0,8.0,2020-03-29,True,0.0230106632398817,0.021235792622910196,0.025460703822851042,0.0268038501506232,False
63.0,8.0,2020-03-30,True,0.025696401434698028,0.02390205570479648,0.028160274254845616,0.0308842262890383,False
63.0,8.0,2020-03-31,True,0.028646725293400798,0.026753544151495393,0.031266016261752023,0.0345424945510657,False
63.0,8.0,2020-04-01,True,0.03185901862974384,0.029920890097988276,0.03454706055407327,0.0394670864422563,False
63.0,8.0,2020-04-02,True,0.0353664274708401,0.03333866728468632,0.03814425968154163,0.0448137862098347,False
63.0,8.0,2020-04-03,True,0.039192372440703484,0.0372173755956818,0.041772834888184326,0.0524820792975458,False
63.0,8.0,2020-04-04,True,0.043370489574582304,0.04142387733971845,0.045960756663187705,0.0600096697597943,False
63.0,8.0,2020-04-05,True,0.04791762981316951,0.04608393944011787,0.050414215501218475,0.0690849891021314,False
63.0,8.0,2020-04-06,True,0.05289513885169406,0.05106116888681548,0.05540942508810616,0.0749944993715601,False
63.0,8.0,2020-04-07,True,0.0583051809099712,0.056584246980913896,0.06059351317568576,0.0816075227683018,False
63.0,8.0,2020-04-08,True,0.06420121715281138,0.06253161273311354,0.06658053740909418,0.087868789601387,False
63.0,8.0,2020-04-09,True,0.07060973518239264,0.06904527660156466,0.07262581616789766,0.0934968946198906,False
63.0,8.0,2020-04-10,True,0.07752940679133988,0.07610026902062397,0.0795784460646397,0.097647622071037,False
63.0,8.0,2020-04-11,True,0.08505734025577108,0.08369330777901457,0.08686633718453615,0.1028536192131528,False
63.0,8.0,2020-04-12,True,0.09317696848133471,0.0919899457824594,0.09474002816276592,0.1087631294825816,False
63.0,8.0,2020-04-13,True,0.10194070371042438,0.10087976822000387,0.10317067282136341,0.1157982607557111,False
63.0,8.0,2020-04-14,True,0.11136716002488083,0.11051973697107843,0.11251657594228613,0.1217781223378711,False
63.0,8.0,2020-04-15,True,0.12149876955422594,0.12081603372774209,0.12229012231499968,0.1300092259274326,False
63.0,8.0,2020-04-16,True,0.13234108958486962,0.13176809321207625,0.13290605632850092,0.1402805175862016,False
63.0,8.0,2020-04-17,True,0.14391729260343153,0.1434301601307087,0.14433849726084133,0.151114619746821,False
63.0,8.0,2020-04-18,True,0.1562422456597073,0.1556899318284649,0.15677143810644537,0.1623004784710968,False
63.0,8.0,2020-04-19,True,0.16932679099809175,0.16846872360153897,0.17001371856387687,0.1725717701298659,False
63.0,8.0,2020-04-20,True,0.18318451674483557,0.18193051959141762,0.184092283311307,0.1867123839888561,False
63.0,8.0,2020-04-21,True,0.19781720263757113,0.19635650986677264,0.1990045572487197,0.200290187345996,False
63.0,8.0,2020-04-22,True,0.21323083023680717,0.2112587607490129,0.21461691517725887,0.2183001234052075,False
63.0,8.0,2020-04-23,True,0.22940069013246647,0.22737234182436972,0.23092998051739208,0.2365211134026128,False
63.0,8.0,2020-04-24,True,0.24625970897753763,0.24405878676759696,0.2480902716409622,0.2537571850217801,False
63.0,8.0,2020-04-25,True,0.26383830733045266,0.26129148400349095,0.2657749379458661,0.2721188776446479,False
63.0,8.0,2020-04-26,True,0.28205920677605373,0.27934281333204325,0.2841042582844279,0.2935760280276928,False
63.0,8.0,2020-04-27,True,0.3008315594295708,0.2982384463215683,0.30281280548215483,0.312219125901486,False
63.0,8.0,2020-04-28,True,0.3200394065269711,0.31764876156300975,0.3219431802981646,0.3411335154340481,False
63.0,8.0,2020-04-29,True,0.3395857637880128,0.3374592680143862,0.3411975452684796,0.3635052328825998,False
63.0,8.0,2020-04-30,True,0.3594550068938159,0.3578575999126549,0.3608362798013037,0.3816558715672738,False
63.0,8.0,2020-05-01,True,0.37935429911409496,0.3782001753535165,0.3804041080128216,0.4023391575102745,False
63.0,8.0,2020-05-02,True,0.39913577258608124,0.398030616782705,0.4001475184694054,0.4211933093222614,False
63.0,8.0,2020-05-03,True,0.41840282677640434,0.4164966100118405,0.4203941597504644,0.4398364071960545,False
63.0,8.0,2020-05-04,False,0.43714978943020455,0.43403700157808484,0.44115430952845386,0.4591126668844293,False
63.0,8.0,2020-05-05,False,0.4551418340840881,0.4503905848978348,0.4614681322204809,0.4724794163033752,False
63.0,8.0,2020-05-06,False,0.47192832613156294,0.4653554224539991,0.4810073590928378,0.4831728158385321,False
63.0,8.0,2020-05-07,False,0.4876031811137647,0.47792611797867385,0.49958284328414576,0.49555464687924,True
63.0,8.0,2020-05-08,False,0.5017991735271145,0.4892960331462364,0.5172993415717546,0.5084289371090669,True
63.0,8.0,2020-05-09,False,0.5145519449134796,0.49836572120252964,0.5343967069156114,0.5232027127826387,True
63.0,8.0,2020-05-10,False,0.526477601270656,0.5062411274596491,0.551505991815391,0.5308006545576187,True
63.0,8.0,2020-05-11,False,0.5369031512107388,0.512977762737174,0.5703266834654344,0.5383282450198671,True
63.0,8.0,2020-05-12,False,0.5477432665701625,0.5189477991853575,0.5866501617550794,0.5468407538603537,True
63.0,8.0,2020-05-13,False,0.5586312900251267,0.5252062735220567,0.6059553393325172,0.5553532627008405,True
63.0,8.0,2020-05-14,False,0.5701277971965799,0.5312185679663144,0.6263978573385096,0.5640064741667897,True
63.0,8.0,2020-05-15,False,0.5820335782287016,0.5381186974042022,0.6444664101485255,0.5635140149776706,True
63.0,8.0,2020-05-16,False,0.594287191373527,0.544282347690403,0.6652969197607845,0.563373312352208,True
63.0,8.0,2020-05-17,False,0.6069658436220146,0.5506789205260515,0.6883528676371914,0.5696345791852934,True
63.0,8.0,2020-05-18,False,0.6201143445943965,0.5564073877687341,0.7094628377926614,0.5718858211926947,True
63.0,8.0,2020-05-19,False,0.6337335401715032,0.5636292535210213,0.7344106796754556,0.5690014173707116,True
63.0,8.0,2020-05-20,False,0.6478461553093424,0.5699061486891456,0.7600977469299527,0.5635140149776706,False
63.0,8.0,2020-05-21,False,0.6624300798116058,0.5760547901014171,0.7873508271591174,0.5620366374103134,False
63.0,8.0,2020-05-22,False,0.677529629276765,0.582733959332823,0.81589106299886,0.5730817935091268,False
63.0,8.0,2020-05-23,False,0.69316898252666,0.5894333043706947,0.8431628220743645,0.5715340646290383,False
63.0,8.0,2020-05-24,False,0.709392241438706,0.594997808979584,0.872974526178401,0.5639361228540584,False
63.0,8.0,2020-05-25,False,0.7262299775249103,0.6029916518065964,0.9126338844708711,0.5649913925450278,False
63.0,8.0,2020-05-26,False,0.7436961631395238,0.6077193367467968,0.9338848963755176,0.5578155586464358,False
63.0,8.0,2020-05-27,False,0.7617806259647466,0.6158541238418582,0.9790856309716581,0.5618255834721195,False
63.0,8.0,2020-05-28,False,0.7805123418028395,0.6214259891046832,1.0153323540252164,0.55858942308648,False
63.0,8.0,2020-05-29,False,0.7999107789640527,0.6291365097383501,1.049427658844907,0.550710076060575,False
63.0,8.0,2020-05-30,False,0.8199156340487495,0.6349853647012305,1.0922079445000825,0.5483884827404424,False
63.0,8.0,2020-05-31,False,0.8406522501997401,0.640556163710197,1.129805083203569,0.5443784579147585,False
63.0,8.0,2020-06-01,False,0.862026692259429,0.6465574587345662,1.1762142208580089,0.5400870278381495,False
63.0,8.0,2020-06-02,False,0.8841240743326368,0.6534602230072032,1.2219146976043553,0.5434638908492517,False
63.0,8.0,2020-06-03,False,0.9069567741995774,0.6608253701681669,1.2656571616661114,0.5388207042089862,False
63.0,8.0,2020-06-04,False,0.9305630132316802,0.6672285982088337,1.320722109576401,0.538750352896255,False
63.0,8.0,2020-06-05,False,0.9549576147458293,0.672461738097744,1.370352522247121,0.5319966268740506,False
63.0,8.0,2020-06-06,False,0.9800448145863146,0.6783689669030704,1.4328974327939663,0.5303785466812309,False
63.0,8.0,2020-06-07,False,1.0057600863507976,0.6847093629601726,1.49431714676328,0.52707203498286,False
63.0,8.0,2020-06-08,False,1.032080605422446,0.6913141703929057,1.5386587942153636,0.5205293628988497,False
63.0,8.0,2020-06-09,False,1.060025396369253,0.7011279384261455,1.596075309070363,0.5141273934403018,False
63.0,8.0,2020-06-10,False,1.0871528467648477,0.7056815143150356,1.6661604199011866,0.5119465027456317,False
63.0,8.0,2020-06-11,False,1.1144479690319684,0.7073232765963035,1.704431691330629,0.5075847213562914,False
63.0,8.0,2020-06-12,False,1.1439854806585719,0.7168526220310821,1.774763288390424,0.5074440187308287,False
63.0,8.0,2020-06-13,False,1.1728418422523508,0.7225554134527014,1.8452764225344476,0.5066701542907845,False
63.0,8.0,2020-06-14,False,1.2026465999786882,0.7303680476732302,1.9106467785753496,0.506810856916247,False
63.0,8.0,2020-06-15,False,1.2327354196434712,0.7334978298849353,1.9652583390715417,0.5060369924762029,False
63.0,8.0,2020-06-16,False,1.263176643609308,0.7393719063375627,2.0422499345346705,0.5073033161053662,False
63.0,8.0,2020-06-17,False,1.2939142615089785,0.7434218646710714,2.082178709046135,0.5056148845998151,False
63.0,8.0,2020-06-18,False,1.3247035873007964,0.750405494642483,2.1832819093357045,0.5006902927086244,False
63.0,8.0,2020-06-19,False,1.3559189501666016,0.7585349487066183,2.234829061763602,0.5005495900831619,False
63.0,8.0,2020-06-20,False,1.3870363734687747,0.7635667073277536,2.28444960672573,0.4952028903155835,False
63.0,8.0,2020-06-21,False,1.417051179031557,0.7706483973221718,2.3934024583584304,0.4942179719373454,False
63.0,8.0,2020-06-22,False,1.447202442264113,0.7757959596505328,2.4531509823124447,0.4971727270720597,False
63.0,8.0,2020-06-23,False,1.4770068290329217,0.7777595294844413,2.5181802478874875,0.4930219996209133,False
63.0,8.0,2020-06-24,False,1.5063719062605543,0.781160956588423,2.604543329564223,0.4901375957989303,False
63.0,8.0,2020-06-25,False,1.536078258906835,0.7914250743945968,2.6094360725406522,0.4907004063007806,False
63.0,8.0,2020-06-26,False,1.5629568461850507,0.7889109456711191,2.7081820477822887,0.4833135184639947,False
63.0,8.0,2020-06-27,False,1.5899918840368457,0.8043650225646527,2.7398138399650236,0.4804291146420116,False
63.0,8.0,2020-06-28,False,1.6160368072989741,0.810730330472064,2.8234972320106846,0.4820471948348314,False
63.0,8.0,2020-06-29,False,1.6406221778031618,0.8093167153643344,2.8668069183927787,0.4786703318237292,False
63.0,8.0,2020-06-30,False,1.6647587339206975,0.8216660447158705,2.8725479935633667,0.4785296291982666,False
63.0,8.0,2020-07-01,False,1.6889044532563091,0.8294016528815343,2.9783868217005214,0.4775447108200285,False
63.0,8.0,2020-07-02,False,1.7073476896090267,0.8276352762794136,3.0142355196536688,0.4836652750276511,False
63.0,8.0,2020-07-03,False,1.7273798875940958,0.8345725244532106,3.0198162787698606,0.4880974077297227,False
63.0,8.0,2020-07-04,False,1.7444615400677557,0.8329144535031314,3.0938517793490794,0.4883084616679166,False
63.0,8.0,2020-07-05,False,1.7606424722152891,0.8426452872380515,3.2071771867389787,0.4902782984243928,False
63.0,8.0,2020-07-06,False,1.7750188759349796,0.8463645823348119,3.180740474958234,0.4903486497371241,False
63.0,8.0,2020-07-07,False,1.7875190395232714,0.8543845442942191,3.2011963888115416,0.494358674562808,False
63.0,8.0,2020-07-08,False,1.7982918060636628,0.8592339255472904,3.188148031372384,0.4992129151412672,False
63.0,8.0,2020-07-09,False,1.807472134164405,0.8646678884316236,3.183657027586229,0.4968209705084032,False
63.0,8.0,2020-07-10,False,1.8149632103688973,0.8682638730303941,3.22322137793356,0.49555464687924,False
63.0,8.0,2020-07-11,False,1.8205856885455955,0.8712740073208,3.0563960546443156,0.4980169428248353,False
63.0,8.0,2020-07-12,False,1.8242595128516665,0.8695958651695385,3.2891745350978687,0.5039968044069953,False
63.0,8.0,2020-07-13,False,1.8287086376114914,0.8860871107364494,3.238417956198492,0.5119465027456317,False
63.0,8.0,2020-07-14,False,1.8251424764935202,0.8876948922681818,3.2343113911165493,0.5157454736331215,False
63.0,8.0,2020-07-15,False,1.8237144183757859,0.894812537250734,3.1995170160682207,0.5197554984588053,False
63.0,8.0,2020-07-16,False,1.820987794060485,0.8896423071038203,3.229146683103151,0.5210921734007,False
63.0,8.0,2020-07-17,False,1.8166741900378618,0.889923801646417,3.172304884405115,0.5257353600409654,False
63.0,8.0,2020-07-18,False,1.8107958838608205,0.894096519463812,3.1130861253453364,0.5315041676849316,False
63.0,8.0,2020-07-19,False,1.8033784100384629,0.9050413491423722,3.1617503942401597,0.524680090349996,False
63.0,8.0,2020-07-20,False,1.794426966107563,0.9023928572399517,3.1068982211334455,0.515604771007659,False
